worker,iter,latency_ms,error
12,33,0.9730,
12,34,0.2660,
12,35,0.1650,
12,36,0.7140,
12,37,1.4630,
12,38,0.6810,
12,39,0.9050,
12,40,0.1960,
12,41,0.6050,
12,42,0.4310,
12,43,0.1300,
12,44,0.0960,
12,45,0.2930,
12,46,0.2060,
12,47,0.3480,
12,48,0.1000,
12,49,0.0870,
13,0,1.5390,
13,1,0.1330,
13,2,0.6350,
13,3,0.9290,
13,4,0.2010,
13,5,0.4180,
13,6,1.4560,
13,7,0.9190,
13,8,1.6040,
13,9,0.3600,
13,10,0.5550,
13,11,0.4500,
13,12,2.2140,
13,13,1.3970,
13,14,0.6800,
13,15,0.1550,
13,16,0.3460,
13,17,0.7790,
13,18,1.8110,
13,19,1.9740,
13,20,0.4000,
13,21,1.2300,
13,22,1.7200,
13,23,1.2250,
13,24,0.2630,
13,25,2.0520,
13,26,0.5730,
13,27,0.1180,
13,28,0.1160,
13,29,0.3320,
13,30,0.8080,
13,31,0.2010,
13,32,0.3430,
13,33,0.6690,
13,34,0.1560,
13,35,0.1010,
13,36,0.1190,
13,37,0.3580,
13,38,0.3190,
13,39,0.5010,
13,40,0.3180,
13,41,0.2040,
13,42,0.4370,
13,43,0.0950,
13,44,0.0910,
13,45,0.0840,
13,46,0.0830,
13,47,0.0890,
13,48,0.0740,
13,49,0.0770,
14,0,1.4990,
14,1,0.1170,
14,2,0.4220,
14,3,1.1740,
14,4,0.2220,
14,5,0.2110,
14,6,1.0260,
14,7,2.1070,
14,8,0.2910,
14,9,1.3340,
14,10,0.7410,
14,11,0.7620,
14,12,0.9020,
14,13,0.4550,
14,14,0.1780,
14,15,0.4580,
14,16,0.9450,
14,17,0.5110,
14,18,0.2650,
14,19,0.3090,
14,20,0.1470,
14,21,0.1210,
14,22,0.1200,
14,23,2.1600,
14,24,0.8010,
14,25,1.3140,
14,26,0.4030,
14,27,0.3010,
14,28,1.8910,
14,29,0.3660,
14,30,0.7760,
14,31,0.1870,
14,32,1.0580,
14,33,0.1400,
14,34,1.2550,
14,35,0.9950,
14,36,0.1700,
14,37,0.3730,
14,38,0.3350,
