worker,iter,latency_ms,error
15,2,0.1910,
15,3,0.4650,
15,4,0.8180,
15,5,0.2250,
15,6,0.1960,
15,7,0.5120,
15,8,0.2040,
15,9,0.1800,
15,10,0.1850,
15,11,0.1800,
15,12,0.1820,
15,13,0.9280,
15,14,0.4690,
15,15,0.6980,
15,16,1.0750,
15,17,0.6430,
15,18,0.3520,
15,19,0.5360,
15,20,0.1660,
15,21,0.2140,
15,22,0.2720,
15,23,0.1760,
15,24,0.2110,
15,25,0.4380,
15,26,0.4960,
15,27,0.3350,
15,28,0.2620,
15,29,0.2240,
15,30,0.2010,
15,31,0.4410,
15,32,0.4680,
15,33,1.2550,
15,34,0.2510,
15,35,0.1460,
15,36,0.1250,
15,37,0.1250,
15,38,0.1200,
15,39,0.1190,
